gvkey,curcd,fyear,datadate,at,emp,revt,conm,naics,sic
288153,GBP,2020,2020-12-31,334325.0000,7.6530,21805.0000,PHOENIX GROUP HLDGS,524113,6311
288153,GBP,2021,2021-12-31,333799.0000,8.0450,23242.0000,PHOENIX GROUP HLDGS,524113,6311
288153,GBP,2022,2022-12-31,285169.0000,6.8000,-29485.0000,PHOENIX GROUP HLDGS,524113,6311
288153,GBP,2023,2023-12-31,299308.0000,7.7570,20227.0000,PHOENIX GROUP HLDGS,524113,6311
288414,CNY,2015,2015-12-31,696096.3300,254.3660,598663.9430,CHINA RAILWAY CONSTRUCTION,237,1600
288414,CNY,2016,2016-12-31,759345.0340,259.4600,626556.6260,CHINA RAILWAY CONSTRUCTION,237,1600
288414,CNY,2017,2017-12-31,821887.4590,261.3330,677985.9100,CHINA RAILWAY CONSTRUCTION,237,1600
288414,CNY,2018,2018-12-31,917670.5820,295.8620,726325.6580,CHINA RAILWAY CONSTRUCTION,237,1600
288414,CNY,2019,2019-12-31,1081239.2130,293.8840,824182.6470,CHINA RAILWAY CONSTRUCTION,237,1600
288414,CNY,2020,2020-12-31,1242792.7990,286.2420,902956.0520,CHINA RAILWAY CONSTRUCTION,237,1600
288414,CNY,2021,2021-12-31,1352970.0060,267.7600,1010604.5430,CHINA RAILWAY CONSTRUCTION,237,1600
288414,CNY,2022,2022-12-31,1523951.0520,269.5770,1087343.3730,CHINA RAILWAY CONSTRUCTION,237,1600
288414,CNY,2023,2023-12-31,1663019.5780,267.5870,1129072.3280,CHINA RAILWAY CONSTRUCTION,237,1600
292783,CNY,2015,2015-12-31,138267.0280,54.7350,227069.4330,SINOPHARM GROUP CO,424210,5122
292783,CNY,2016,2016-12-31,157711.5900,55.2410,258387.6890,SINOPHARM GROUP CO,424210,5122
292783,CNY,2017,2017-12-31,169539.0280,61.6940,277717.0180,SINOPHARM GROUP CO,424210,5122
292783,CNY,2018,2018-12-31,235771.0770,69.7220,344525.8210,SINOPHARM GROUP CO,424210,5122
292783,CNY,2019,2019-12-31,269888.3710,93.7640,425272.7260,SINOPHARM GROUP CO,424210,5122
292783,CNY,2020,2020-12-31,311236.7060,108.3160,456414.6110,SINOPHARM GROUP CO,424210,5122
292783,CNY,2021,2021-12-31,335412.3210,113.2340,521051.2350,SINOPHARM GROUP CO,424210,5122
292783,CNY,2022,2022-12-31,364775.1340,114.7660,552147.5500,SINOPHARM GROUP CO,424210,5122
292783,CNY,2023,2023-12-31,383394.8440,115.9590,596569.5650,SINOPHARM GROUP CO,424210,5122
293139,CNY,2015,2015-12-31,757035.0000,83.3720,169780.0000,CHINA EVERGRANDE GROUP,531,6500
293139,CNY,2016,2016-12-31,1350868.0000,89.2500,246086.0000,CHINA EVERGRANDE GROUP,531,6500
293139,CNY,2017,2017-12-31,1761752.0000,125.5260,362925.0000,CHINA EVERGRANDE GROUP,531,6500
293139,CNY,2018,2018-12-31,1880028.0000,,520990.0000,CHINA EVERGRANDE GROUP,531,6500
293139,CNY,2019,2019-12-31,2206577.0000,133.1230,535501.0000,CHINA EVERGRANDE GROUP,531,6500
293139,CNY,2020,2020-12-31,2301159.0000,123.2760,584177.0000,CHINA EVERGRANDE GROUP,531,6500
293139,CNY,2021,2021-12-31,2107096.0000,121.3680,188991.0000,CHINA EVERGRANDE GROUP,531,6500
293139,CNY,2022,2022-12-31,1838338.0000,121.3680,227834.0000,CHINA EVERGRANDE GROUP,531,6500
293282,CNY,2015,2015-12-31,184088.6060,15.6330,53942.9950,LONGFOR GROUP HOLDINGS LTD,237210,6552
293282,CNY,2016,2016-12-31,224830.3740,17.1720,61700.0930,LONGFOR GROUP HOLDINGS LTD,237210,6552
293282,CNY,2017,2017-12-31,362763.8540,19.9030,82586.6800,LONGFOR GROUP HOLDINGS LTD,237210,6552
293282,CNY,2018,2018-12-31,506884.0130,27.0100,128175.1790,LONGFOR GROUP HOLDINGS LTD,237210,6552
293282,CNY,2019,2019-12-31,652244.8480,26.3160,164483.9570,LONGFOR GROUP HOLDINGS LTD,237210,6552
293282,CNY,2020,2020-12-31,765158.8250,35.4260,196834.2220,LONGFOR GROUP HOLDINGS LTD,237210,6552
293282,CNY,2021,2021-12-31,875651.1070,44.0650,238159.9940,LONGFOR GROUP HOLDINGS LTD,237210,6552
293282,CNY,2022,2022-12-31,786774.4160,31.5650,269045.9710,LONGFOR GROUP HOLDINGS LTD,237210,6552
293282,CNY,2023,2023-12-31,700406.8750,29.1160,195321.0050,LONGFOR GROUP HOLDINGS LTD,237210,6552
294309,JPY,2014,2015-03-31,49837202.0000,60.6470,7188645.0000,DAI-ICHI LIFE HOLDINGS INC,524113,6311
294309,JPY,2015,2016-03-31,49924922.0000,61.4460,7088159.0000,DAI-ICHI LIFE HOLDINGS INC,524113,6311
294309,JPY,2016,2017-03-31,51985850.0000,62.6060,6286108.0000,DAI-ICHI LIFE HOLDINGS INC,524113,6311
294309,JPY,2017,2018-03-31,53603028.0000,62.9430,6870843.0000,DAI-ICHI LIFE HOLDINGS INC,524113,6311
294309,JPY,2018,2019-03-31,55941261.0000,62.9380,6902935.0000,DAI-ICHI LIFE HOLDINGS INC,524113,6311
294309,JPY,2019,2020-03-31,60011999.0000,63.7190,6866005.0000,DAI-ICHI LIFE HOLDINGS INC,524113,6311
294309,JPY,2020,2021-03-31,63593705.0000,64.8230,7188607.0000,DAI-ICHI LIFE HOLDINGS INC,524113,6311
294309,JPY,2021,2022-03-31,65881161.0000,62.2600,7456305.0000,DAI-ICHI LIFE HOLDINGS INC,524113,6311
294309,JPY,2022,2023-03-31,61578872.0000,60.9970,8194300.0000,DAI-ICHI LIFE HOLDINGS INC,524113,6311
294309,JPY,2023,2024-03-31,67540309.0000,59.4950,10047672.0000,DAI-ICHI LIFE HOLDINGS INC,524113,6311
294611,KRW,2015,2015-12-31,230362896.0000,,25772801.0000,SAMSUNG LIFE INSURANCE CO,524113,6311
294611,KRW,2016,2016-12-31,264653801.0000,5.3110,30346267.0000,SAMSUNG LIFE INSURANCE CO,524113,6311
294611,KRW,2017,2017-12-31,282713817.0000,5.2640,30816675.0000,SAMSUNG LIFE INSURANCE CO,524113,6311
294611,KRW,2018,2018-12-31,289427655.0000,5.1220,30538751.0000,SAMSUNG LIFE INSURANCE CO,524113,6311
294611,KRW,2019,2019-12-31,312762272.0000,,30260252.0000,SAMSUNG LIFE INSURANCE CO,524113,6311
294611,KRW,2020,2020-12-31,336569287.0000,,32551444.0000,SAMSUNG LIFE INSURANCE CO,524113,6311
294611,KRW,2021,2021-12-31,341382574.0000,,31338393.0000,SAMSUNG LIFE INSURANCE CO,524113,6311
294611,KRW,2022,2022-12-31,316165903.0000,,34820382.0000,SAMSUNG LIFE INSURANCE CO,524113,6311
294611,KRW,2023,2023-12-31,314655050.0000,,28567644.0000,SAMSUNG LIFE INSURANCE CO,524113,6311
294932,TWD,2015,2015-12-31,476086.6630,7.3860,1213712.9760,PEGATRON CORP,3344,3670
294932,TWD,2016,2016-12-31,443945.2330,,1157710.1130,PEGATRON CORP,3344,3670
294932,TWD,2017,2017-12-31,488235.6190,7.0930,1193808.5150,PEGATRON CORP,3344,3670
294932,TWD,2018,2018-12-31,584350.6150,7.1390,1340002.0310,PEGATRON CORP,3344,3670
294932,TWD,2019,2019-12-31,570519.7930,7.6210,1366287.3260,PEGATRON CORP,3344,3670
294932,TWD,2020,2020-12-31,684346.6090,,1399332.9060,PEGATRON CORP,3344,3670
294932,TWD,2021,2021-12-31,676770.3630,,1263720.1820,PEGATRON CORP,3344,3670
294932,TWD,2022,2022-12-31,636222.7870,,1317599.1540,PEGATRON CORP,3344,3670
294932,TWD,2023,2023-12-31,557069.1970,,1256783.3940,PEGATRON CORP,3344,3670
295628,CNY,2015,2015-12-31,115508.9620,8.2710,27454.7940,SUNAC CHINA HLDGS LTD,237210,6552
295628,CNY,2016,2016-12-31,293183.0980,13.2940,40012.3010,SUNAC CHINA HLDGS LTD,237210,6552
295628,CNY,2017,2017-12-31,623102.2380,19.2710,56283.2810,SUNAC CHINA HLDGS LTD,237210,6552
295628,CNY,2018,2018-12-31,716659.9900,38.0400,135745.1970,SUNAC CHINA HLDGS LTD,237210,6552
295628,CNY,2019,2019-12-31,960649.2420,50.8340,209128.5410,SUNAC CHINA HLDGS LTD,237210,6552
295628,CNY,2020,2020-12-31,1108405.2040,64.4360,280976.5760,SUNAC CHINA HLDGS LTD,237210,6552
295628,CNY,2021,2021-12-31,1176554.8880,72.1470,217540.3100,SUNAC CHINA HLDGS LTD,237210,6552
295628,CNY,2022,2022-12-31,1090167.4710,45.1980,119001.3950,SUNAC CHINA HLDGS LTD,237210,6552
295628,CNY,2023,2023-12-31,977854.2030,39.2280,195432.6230,SUNAC CHINA HLDGS LTD,237210,6552
295735,USD,2015,2015-11-30,167622.0000,20.0000,22486.0000,AIA GROUP LTD,524113,6311
295735,USD,2016,2016-11-30,185074.0000,20.0000,27792.0000,AIA GROUP LTD,524113,6311
295735,USD,2017,2017-11-30,215691.0000,20.0000,38761.0000,AIA GROUP LTD,524113,6311
295735,USD,2018,2018-12-31,229806.0000,,35777.0000,AIA GROUP LTD,524113,6311
295735,USD,2019,2019-12-31,284132.0000,23.0000,47937.0000,AIA GROUP LTD,524113,6311
295735,USD,2020,2020-12-31,326121.0000,23.0000,50834.0000,AIA GROUP LTD,524113,6311
295735,USD,2021,2021-12-31,339874.0000,,46346.0000,AIA GROUP LTD,524113,6311
295735,USD,2022,2022-12-31,303048.0000,,19689.0000,AIA GROUP LTD,524113,6311
295735,USD,2023,2023-12-31,286319.0000,,19512.0000,AIA GROUP LTD,524113,6311
295951,MYR,2015,2015-12-31,30833.0000,4.6590,13536.0000,PETRONAS CHEMICALS GROUP,3251,2860
295951,MYR,2016,2016-12-31,31948.0000,,13860.0000,PETRONAS CHEMICALS GROUP,3251,2860
295951,MYR,2017,2017-12-31,33262.0000,4.4360,17407.0000,PETRONAS CHEMICALS GROUP,3251,2860
295951,MYR,2018,2018-12-31,37365.0000,4.4140,19576.0000,PETRONAS CHEMICALS GROUP,3251,2860
295951,MYR,2019,2019-12-31,38863.0000,4.5000,16370.0000,PETRONAS CHEMICALS GROUP,3251,2860
295951,MYR,2020,2020-12-31,39829.0000,,14362.0000,PETRONAS CHEMICALS GROUP,3251,2860
295951,MYR,2021,2021-12-31,46608.0000,,23025.0000,PETRONAS CHEMICALS GROUP,3251,2860
295951,MYR,2022,2022-12-31,55430.0000,,28953.0000,PETRONAS CHEMICALS GROUP,3251,2860
295951,MYR,2023,2023-12-31,60206.0000,,28667.0000,PETRONAS CHEMICALS GROUP,3251,2860
296299,KRW,2015,2015-12-31,143003.8430,,332293.7440,KOREA ELECTRIC POWER IND DEV,2211,4911
296299,KRW,2016,2016-12-31,147799.9670,,310023.2270,KOREA ELECTRIC POWER IND DEV,2211,4911
296299,KRW,2017,2017-12-31,154376.4400,,337995.9370,KOREA ELECTRIC POWER IND DEV,2211,4911
296299,KRW,2018,2018-12-31,148485.4470,,332294.6020,KOREA ELECTRIC POWER IND DEV,2211,4911
296299,KRW,2019,2019-12-31,188945.2210,,313566.6450,KOREA ELECTRIC POWER IND DEV,2211,4911
296299,KRW,2020,2020-12-31,163588.7470,,329309.8870,KOREA ELECTRIC POWER IND DEV,2211,4911
296299,KRW,2021,2021-12-31,163320.4800,,321065.4490,KOREA ELECTRIC POWER IND DEV,2211,4911
296299,KRW,2022,2022-12-31,157781.4360,,346042.2250,KOREA ELECTRIC POWER IND DEV,2211,4911
296299,KRW,2023,2023-12-31,203640.9410,,363261.2960,KOREA ELECTRIC POWER IND DEV,2211,4911
302921,UGX,2015,2015-12-31,72638.1860,,178726.4860,BRITISH AMERICAN TOBACCO UGA,3122,2100
302921,UGX,2016,2016-12-31,54840.5670,,65670.8740,BRITISH AMERICAN TOBACCO UGA,3122,2100
302921,UGX,2017,2017-12-31,55008.5980,,68705.5020,BRITISH AMERICAN TOBACCO UGA,3122,2100
302921,UGX,2018,2018-12-31,58650.0540,,69810.7830,BRITISH AMERICAN TOBACCO UGA,3122,2100
302921,UGX,2019,2019-12-31,67980.8890,55.0000,75435.5230,BRITISH AMERICAN TOBACCO UGA,3122,2100
302921,UGX,2020,2020-12-31,69746.5860,50.0000,79247.6860,BRITISH AMERICAN TOBACCO UGA,3122,2100
302921,UGX,2021,2021-12-31,59408.7980,,45209.4260,BRITISH AMERICAN TOBACCO UGA,3122,2100
302921,UGX,2022,2022-12-31,56421.2980,,48921.9500,BRITISH AMERICAN TOBACCO UGA,3122,2100
302921,UGX,2023,2023-12-31,58116.8200,,44870.3530,BRITISH AMERICAN TOBACCO UGA,3122,2100
310396,CNY,2015,2015-12-31,80589.1370,2.3360,8942.0920,SOOCHOW SECURITIES CO LTD,523120,6211
310396,CNY,2016,2016-12-31,89476.7020,2.6630,6221.9730,SOOCHOW SECURITIES CO LTD,523120,6211
310396,CNY,2017,2017-12-31,94360.4550,2.8640,6440.4470,SOOCHOW SECURITIES CO LTD,523120,6211
310396,CNY,2018,2018-12-31,84209.0780,2.7470,6608.6260,SOOCHOW SECURITIES CO LTD,523120,6211
310396,CNY,2019,2019-12-31,96234.6450,3.6120,7282.9860,SOOCHOW SECURITIES CO LTD,523120,6211
310396,CNY,2020,2020-12-31,105474.5500,3.7220,8585.8350,SOOCHOW SECURITIES CO LTD,523120,6211
310396,CNY,2021,2021-12-31,124318.2460,4.1110,10857.6690,SOOCHOW SECURITIES CO LTD,523120,6211
310396,CNY,2022,2022-12-31,135957.0560,4.6230,12496.5200,SOOCHOW SECURITIES CO LTD,523120,6211
310396,CNY,2023,2023-12-31,157495.3080,5.1360,13427.9880,SOOCHOW SECURITIES CO LTD,523120,6211
316100,CNY,2015,2015-12-31,128841.9350,93.2990,128570.3370,MIDEA GROUP CO LTD,3352,3630
316100,CNY,2016,2016-12-31,170600.7110,96.4180,147182.2300,MIDEA GROUP CO LTD,3352,3630
316100,CNY,2017,2017-12-31,248106.8580,101.8260,223489.9190,MIDEA GROUP CO LTD,3352,3630
316100,CNY,2018,2018-12-31,263701.1480,114.7650,240980.9710,MIDEA GROUP CO LTD,3352,3630
316100,CNY,2019,2019-12-31,301955.4190,134.8970,257061.0340,MIDEA GROUP CO LTD,3352,3630
316100,CNY,2020,2020-12-31,360382.6030,149.2390,261474.9680,MIDEA GROUP CO LTD,3352,3630
316100,CNY,2021,2021-12-31,387946.1040,165.7990,308297.9340,MIDEA GROUP CO LTD,3352,3630
316100,CNY,2022,2022-12-31,422555.2670,166.2430,316465.4950,MIDEA GROUP CO LTD,3352,3630
316100,CNY,2023,2023-12-31,486038.1840,198.6130,344133.3280,MIDEA GROUP CO LTD,3352,3630
317057,CNY,2015,2015-12-31,90474.3880,56.6940,32000.2420,SHAANXI COAL IND CO LTD,2121,1220
317057,CNY,2016,2016-12-31,93689.1050,,32630.9490,SHAANXI COAL IND CO LTD,2121,1220
317057,CNY,2017,2017-12-31,105407.2090,,50267.6860,SHAANXI COAL IND CO LTD,2121,1220
317057,CNY,2018,2018-12-31,120529.6340,29.6190,56528.7420,SHAANXI COAL IND CO LTD,2121,1220
317057,CNY,2019,2019-12-31,126683.5220,31.2590,72553.9280,SHAANXI COAL IND CO LTD,2121,1220
317057,CNY,2020,2020-12-31,148912.3460,36.3440,94165.7500,SHAANXI COAL IND CO LTD,2121,1220
317057,CNY,2021,2021-12-31,185407.3280,,151612.0990,SHAANXI COAL IND CO LTD,2121,1220
317057,CNY,2022,2022-12-31,215259.8330,39.4860,166044.7930,SHAANXI COAL IND CO LTD,2121,1220
317057,CNY,2023,2023-12-31,193901.8340,,170062.4710,SHAANXI COAL IND CO LTD,2121,1220
317478,USD,2015,2015-12-31,14301.0000,105.0000,21209.0000,WH GROUP LTD,31161,2011
317478,USD,2016,2016-12-31,13611.0000,104.0000,21534.0000,WH GROUP LTD,31161,2011
317478,USD,2017,2017-12-31,15258.0000,110.0000,22379.0000,WH GROUP LTD,31161,2011
317478,USD,2018,2018-12-31,15298.0000,112.0000,22605.0000,WH GROUP LTD,31161,2011
317478,USD,2019,2019-12-31,17282.0000,101.0000,24103.0000,WH GROUP LTD,31161,2011
317478,USD,2020,2020-12-31,18715.0000,107.0000,25589.0000,WH GROUP LTD,31161,2011
317478,USD,2021,2021-12-31,19411.0000,107.0000,27293.0000,WH GROUP LTD,31161,2011
317478,USD,2022,2022-12-31,19855.0000,104.0000,28136.0000,WH GROUP LTD,31161,2011
317478,USD,2023,2023-12-31,19179.0000,101.0000,26236.0000,WH GROUP LTD,31161,2011
318847,KRW,2015,2015-12-31,42361430.9650,,13344675.3700,SAMSUNG C&T CORP,999977,9997
318847,KRW,2016,2016-12-31,44458515.3900,,28102683.8230,SAMSUNG C&T CORP,999977,9997
318847,KRW,2017,2017-12-31,49048902.9370,,29279045.5180,SAMSUNG C&T CORP,999977,9997
318847,KRW,2018,2018-12-31,42406651.7580,,31155636.8870,SAMSUNG C&T CORP,999977,9997
318847,KRW,2019,2019-12-31,45905516.6000,,30761501.0590,SAMSUNG C&T CORP,999977,9997
318847,KRW,2020,2020-12-31,54331740.2660,,30216118.9170,SAMSUNG C&T CORP,999977,9997
318847,KRW,2021,2021-12-31,55245423.1140,,34455181.8830,SAMSUNG C&T CORP,999977,9997
318847,KRW,2022,2022-12-31,58981492.4670,,43161653.4000,SAMSUNG C&T CORP,999977,9997
318847,KRW,2023,2023-12-31,66127029.2130,,41895681.2160,SAMSUNG C&T CORP,999977,9997
318900,CNY,2015,2015-12-31,127393.0880,25.4610,84111.5260,BAIC MOTOR CORP LTD,3361,3711
318900,CNY,2016,2016-12-31,168900.3860,25.1590,116198.9830,BAIC MOTOR CORP LTD,3361,3711
318900,CNY,2017,2017-12-31,167402.9760,22.8440,134158.5410,BAIC MOTOR CORP LTD,3361,3711
318900,CNY,2018,2018-12-31,172034.1080,20.4310,151920.3900,BAIC MOTOR CORP LTD,3361,3711
318900,CNY,2019,2019-12-31,193211.9860,21.7120,174632.7220,BAIC MOTOR CORP LTD,3361,3711
318900,CNY,2020,2020-12-31,193703.0800,21.0380,176973.0040,BAIC MOTOR CORP LTD,3361,3711
318900,CNY,2021,2021-12-31,180844.3770,18.6940,175915.6870,BAIC MOTOR CORP LTD,3361,3711
318900,CNY,2022,2022-12-31,173375.4420,19.4910,190462.5860,BAIC MOTOR CORP LTD,3361,3711
318900,CNY,2023,2023-12-31,168723.1530,,197949.1770,BAIC MOTOR CORP LTD,3361,3711
318920,CNY,2015,2015-12-31,328993.3010,43.0960,87413.9400,CHINA REINSURANCE (GROUP) CO,524130,6331
318920,CNY,2016,2016-12-31,211207.3710,50.2860,93409.0170,CHINA REINSURANCE (GROUP) CO,524130,6331
318920,CNY,2017,2017-12-31,242800.1250,49.4310,111456.2510,CHINA REINSURANCE (GROUP) CO,524130,6331
318920,CNY,2018,2018-12-31,340906.9730,57.4630,121669.2350,CHINA REINSURANCE (GROUP) CO,524130,6331
318920,CNY,2019,2019-12-31,396638.3880,66.1750,144725.1030,CHINA REINSURANCE (GROUP) CO,524130,6331
318920,CNY,2020,2020-12-31,453577.0720,63.9140,170192.4690,CHINA REINSURANCE (GROUP) CO,524130,6331
318920,CNY,2021,2021-12-31,500438.7740,55.4070,166245.2680,CHINA REINSURANCE (GROUP) CO,524130,6331
318920,CNY,2022,2022-12-31,520694.9170,55.4590,166820.3820,CHINA REINSURANCE (GROUP) CO,524130,6331
318920,CNY,2023,2023-12-31,459727.5870,50.0150,96917.9630,CHINA REINSURANCE (GROUP) CO,524130,6331
319832,CNY,2015,2015-12-31,263222.9480,,26110.1090,CHINA NATIONAL NUCLEAR,221113,4991
319832,CNY,2016,2016-12-31,282046.6210,11.0970,29901.0340,CHINA NATIONAL NUCLEAR,221113,4991
319832,CNY,2017,2017-12-31,303192.5380,11.7340,33515.7690,CHINA NATIONAL NUCLEAR,221113,4991
319832,CNY,2018,2018-12-31,323481.0410,12.6870,39230.4020,CHINA NATIONAL NUCLEAR,221113,4991
319832,CNY,2019,2019-12-31,347638.9330,13.1520,45841.6830,CHINA NATIONAL NUCLEAR,221113,4991
319832,CNY,2020,2020-12-31,381745.9730,14.5060,52006.0720,CHINA NATIONAL NUCLEAR,221113,4991
319832,CNY,2021,2021-12-31,409621.3860,15.7560,62102.2680,CHINA NATIONAL NUCLEAR,221113,4991
319832,CNY,2022,2022-12-31,464619.9750,17.0900,71001.9200,CHINA NATIONAL NUCLEAR,221113,4991
319832,CNY,2023,2023-12-31,539267.2500,18.5740,74498.6480,CHINA NATIONAL NUCLEAR,221113,4991
320611,JPY,2014,2015-03-31,295849794.0000,,14056104.0000,JAPAN POST HOLDINGS CO LTD,524113,6311
320611,JPY,2015,2016-03-31,291947080.0000,424.8270,14272741.0000,JAPAN POST HOLDINGS CO LTD,524113,6311
320611,JPY,2016,2017-03-31,293162545.0000,415.8010,13336802.0000,JAPAN POST HOLDINGS CO LTD,524113,6311
320611,JPY,2017,2018-03-31,290640154.0000,411.0780,13012516.0000,JAPAN POST HOLDINGS CO LTD,524113,6311
320611,JPY,2018,2019-03-31,286170709.0000,407.4880,12804409.0000,JAPAN POST HOLDINGS CO LTD,524113,6311
320611,JPY,2019,2020-03-31,286098449.0000,400.0010,,JAPAN POST HOLDINGS CO LTD,524113,6311
320611,JPY,2020,2021-03-31,297738131.0000,390.7750,,JAPAN POST HOLDINGS CO LTD,524113,6311
320611,JPY,2021,2022-03-31,303846980.0000,377.0470,,JAPAN POST HOLDINGS CO LTD,524113,6311
320611,JPY,2022,2023-03-31,296111587.0000,369.8050,,JAPAN POST HOLDINGS CO LTD,524113,6311
320611,JPY,2023,2024-03-31,298689150.0000,357.6060,,JAPAN POST HOLDINGS CO LTD,524113,6311
320827,CNY,2015,2015-12-31,260597.9220,133.9070,205692.9490,CHINA ENERGY ENGINEERING,237990,1600
320827,CNY,2016,2016-12-31,292657.5210,133.6250,222171.0250,CHINA ENERGY ENGINEERING,237990,1600
320827,CNY,2017,2017-12-31,343887.0570,130.2950,234370.1100,CHINA ENERGY ENGINEERING,237990,1600
320827,CNY,2018,2018-12-31,389385.5240,124.5030,224034.3470,CHINA ENERGY ENGINEERING,237990,1600
320827,CNY,2019,2019-12-31,421670.3010,119.3940,247290.9880,CHINA ENERGY ENGINEERING,237990,1600
320827,CNY,2020,2020-12-31,476051.9120,117.8300,270327.6620,CHINA ENERGY ENGINEERING,237990,1600
320827,CNY,2021,2021-12-31,528862.5880,115.3250,319299.9750,CHINA ENERGY ENGINEERING,237990,1600
320827,CNY,2022,2022-12-31,664351.1250,114.7860,363883.3190,CHINA ENERGY ENGINEERING,237990,1600
320827,CNY,2023,2023-12-31,783156.1930,117.0390,403164.1880,CHINA ENERGY ENGINEERING,237990,1600
323298,CNY,2015,2015-12-31,550.9040,0.9330,711.2780,ZHEJIANG RONGSHENG ENVIRONME,322121,2621
323298,CNY,2016,2016-12-31,851.6470,1.0700,1024.6070,ZHEJIANG RONGSHENG ENVIRONME,322121,2621
323298,CNY,2017,2017-12-31,1364.2450,,2030.5650,ZHEJIANG RONGSHENG ENVIRONME,322121,2621
323298,CNY,2018,2018-12-31,1433.5070,,2084.4120,ZHEJIANG RONGSHENG ENVIRONME,322121,2621
323298,CNY,2019,2019-12-31,1937.7270,1.0120,1668.8870,ZHEJIANG RONGSHENG ENVIRONME,322121,2621
323298,CNY,2020,2020-12-31,2128.6680,0.8270,1686.5160,ZHEJIANG RONGSHENG ENVIRONME,322121,2621
323298,CNY,2021,2021-12-31,2581.9860,0.8270,2400.9520,ZHEJIANG RONGSHENG ENVIRONME,322121,2621
323298,CNY,2022,2022-12-31,2658.5270,0.8880,2552.5480,ZHEJIANG RONGSHENG ENVIRONME,322121,2621
323298,CNY,2023,2023-12-31,3626.5430,,2280.3860,ZHEJIANG RONGSHENG ENVIRONME,322121,2621
324126,HKD,2016,2016-12-31,7463.5470,1.0910,3000.1310,CHINA EVERBRIGHT,221117,4911
324126,HKD,2017,2017-12-31,14431.6170,1.8000,4581.3520,CHINA EVERBRIGHT,221117,4911
324126,HKD,2018,2018-12-31,18602.8020,2.0000,7001.8200,CHINA EVERBRIGHT,221117,4911
324126,HKD,2019,2019-12-31,26258.3150,3.0000,9279.5550,CHINA EVERBRIGHT,221117,4911
324126,HKD,2020,2020-12-31,35264.6680,2.8000,9835.3760,CHINA EVERBRIGHT,221117,4911
324126,HKD,2021,2021-12-31,40539.5810,3.8890,8446.9990,CHINA EVERBRIGHT,221117,4911
324126,HKD,2022,2022-12-31,39156.3760,3.5800,8048.1710,CHINA EVERBRIGHT,221117,4911
324126,HKD,2023,2023-12-31,39757.4240,3.5690,7416.9730,CHINA EVERBRIGHT,221117,4911
324977,EUR,2015,2015-09-30,18725.0000,,37496.0000,METRO AG,4244,5140
324977,EUR,2016,2016-09-30,15992.0000,156.8520,36549.0000,METRO AG,4244,5140
324977,EUR,2017,2017-09-30,15779.0000,135.8900,37140.0000,METRO AG,4244,5140
324977,EUR,2018,2018-09-30,15242.0000,132.2930,29476.0000,METRO AG,4244,5140
324977,EUR,2019,2019-09-30,14497.0000,90.8830,27082.0000,METRO AG,4244,5140
324977,EUR,2020,2020-09-30,13192.0000,88.3060,25632.0000,METRO AG,4244,5140
324977,EUR,2021,2021-09-30,12819.0000,86.5270,24765.0000,METRO AG,4244,5140
324977,EUR,2022,2022-09-30,12855.0000,86.9100,29754.0000,METRO AG,4244,5140
324977,EUR,2023,2023-09-30,11648.0000,81.8340,30551.0000,METRO AG,4244,5140
327599,CNY,2015,2015-12-31,39136.5370,,66811.2580,XIAOMI CORPORATION,334220,3663
327599,CNY,2016,2016-12-31,50765.6010,,68434.1610,XIAOMI CORPORATION,334220,3663
327599,CNY,2017,2017-12-31,89869.7610,14.5130,114624.7420,XIAOMI CORPORATION,334220,3663
327599,CNY,2018,2018-12-31,145227.9500,16.6830,174915.4250,XIAOMI CORPORATION,334220,3663
327599,CNY,2019,2019-12-31,183629.2070,18.1700,205838.6820,XIAOMI CORPORATION,334220,3663
327599,CNY,2020,2020-12-31,253679.8230,22.0740,245865.6330,XIAOMI CORPORATION,334220,3663
327599,CNY,2021,2021-12-31,292891.8700,33.4270,328309.1450,XIAOMI CORPORATION,334220,3663
327599,CNY,2022,2022-12-31,273507.2110,32.5430,280044.0160,XIAOMI CORPORATION,334220,3663
327599,CNY,2023,2023-12-31,324247.4390,33.6270,270970.1410,XIAOMI CORPORATION,334220,3663
329498,AUD,2019,2019-06-30,9777.0000,113.0000,38175.8000,COLES GROUP LTD,445110,5411
329498,AUD,2020,2020-06-30,18349.0000,118.0000,37408.0000,COLES GROUP LTD,445110,5411
329498,AUD,2021,2021-06-30,18123.0000,120.0000,38562.0000,COLES GROUP LTD,445110,5411
329498,AUD,2022,2022-06-30,18836.0000,120.0000,39369.0000,COLES GROUP LTD,445110,5411
329498,AUD,2023,2023-06-30,18292.0000,120.0000,40483.0000,COLES GROUP LTD,445110,5411
340153,EUR,2017,2017-09-30,47290.0000,,30086.0000,SIEMENS ENERGY AG,333611,3510
340153,EUR,2018,2018-09-30,45763.0000,,28023.0000,SIEMENS ENERGY AG,333611,3510
340153,EUR,2019,2019-09-30,45041.0000,89.0000,28797.0000,SIEMENS ENERGY AG,333611,3510
340153,EUR,2020,2020-09-30,43032.0000,93.0000,27457.0000,SIEMENS ENERGY AG,333611,3510
340153,EUR,2021,2021-09-30,44141.0000,92.0000,28482.0000,SIEMENS ENERGY AG,333611,3510
340153,EUR,2022,2022-09-30,51173.0000,92.0000,28997.0000,SIEMENS ENERGY AG,333611,3510
340153,EUR,2023,2023-09-30,47907.0000,94.0000,31119.0000,SIEMENS ENERGY AG,333611,3510
